Values,Predict,Lable,CellType,predict_x,predict_y
V9231,S4073,S4073,Cajal Retzius,71,57
V6020,S4074,S4074,Cajal Retzius,71,58
V20557,S4074,S4074,Cajal Retzius,71,58
V21779,S4074,S4074,Neurogenesis,71,58
V19384,S4074,S4074,Astrocyte,71,58
V17131,S4074,S4074,Dentate,71,58
V6829,S4075,S4075,Microglia,71,59
V11049,S4075,S4075,Cajal Retzius,71,59
V6213,S4075,S4075,Astrocyte,71,59
V10402,S4075,S4075,Neurogenesis,71,59
V11281,S4076,S4076,Entorhinal,71,60
V12684,S4076,S4076,Neurogenesis,71,60
V16218,S4076,S4076,Cajal Retzius,71,60
V20010,S4076,S4076,Endothelial,71,60
V404,S4076,S4076,Astrocyte,71,60
V4141,S4077,S4077,Endothelial,71,61
V12457,S4077,S4077,Gad2,71,61
V13944,S4077,S4077,Neurogenesis,71,61
V17053,S4077,S4077,Ependyma,71,61
V20810,S4077,S4077,Ependyma,71,61
V2388,S4077,S4077,Astrocyte,71,61
V2571,S4077,S4077,Cajal Retzius,71,61
V13828,S4078,S4078,Neurogenesis,71,62
V18522,S4078,S4078,Microglia,71,62
V10406,S4078,S4078,Polydendrocyte,71,62
V19157,S4078,S4078,Ependyma,71,62
V5539,S4079,S4079,Cajal Retzius,71,63
V7098,S4079,S4079,Astrocyte,71,63
V95,S4080,S4080,Oligodendrocyte,71,64
V6384,S4080,S4080,Dentate,71,64
V10331,S4080,S4080,Dentate,71,64
V21321,S4080,S4080,Cajal Retzius,71,64
V1830,S4081,S4081,Entorhinal,71,65
V3408,S4081,S4081,Polydendrocyte,71,65
V13959,S4081,S4081,Microglia,71,65
V13081,S4081,S3257,Polydendrocyte,71,65
V22651,S4081,S1869,Microglia,71,65
V21076,S4081,S1986,Microglia,71,65
V2730,S4082,S4082,Cajal Retzius,71,66
V2820,S4082,S4082,Entorhinal,71,66
V8148,S4082,S4082,Gad2,71,66
V8635,S4082,S4082,Ependyma,71,66
V19174,S4082,S4082,Neurogenesis,71,66
V7384,S4082,S4082,Cajal Retzius,71,66
V11865,S4082,S762,Entorhinal,71,66
V3271,S4083,S4083,Cajal Retzius,71,67
V4671,S4083,S4083,Entorhinal,71,67
V14869,S4083,S4083,Neurogenesis,71,67
V6110,S4083,S4083,Cajal Retzius,71,67
V1775,S4083,S4083,Cajal Retzius,71,67
V8226,S4084,S4084,Entorhinal,71,68
V17582,S4084,S4084,Cajal Retzius,71,68
V22823,S4084,S4084,Cajal Retzius,71,68
V17417,S4084,S4084,Neurogenesis,71,68
V20343,S4084,S4084,Entorhinal,71,68
V868,S4085,S4085,Fibroblast,71,69
V3754,S4085,S4085,Cajal Retzius,71,69
V20622,S4085,S4085,Entorhinal,71,69
V13506,S4085,S4085,Cajal Retzius,71,69
V22213,S4085,S4085,Cajal Retzius,71,69
V7185,S4085,S3639,Cajal Retzius,71,69
V10243,S4086,S4086,Cajal Retzius,71,70
V14630,S4086,S4086,Cajal Retzius,71,70
V12611,S4087,S4087,Sic17ab,71,71
V15437,S4087,S2179,Sic17ab,71,71
V12479,S4087,S634,Sic17ab,71,71
V1118,S4087,S3085,Sic17ab,71,71
V10159,S4088,S4088,Polydendrocyte,71,72
V20928,S4088,S4088,Cajal Retzius,71,72
V4041,S4088,S4088,Cajal Retzius,71,72
V5366,S4089,S4089,Cajal Retzius,71,88
V5668,S4090,S4090,Choroid,72,9
V8805,S4090,S4090,Microglia,72,9
V11344,S4091,S1083,Astrocyte,72,12
V18037,S4092,S4092,Dentate,72,18
V9209,S4092,S1726,Dentate,72,18
V4592,S4093,S4093,Cajal Retzius,72,22
V8262,S4094,S4094,Cajal Retzius,72,23
V11684,S4094,S4094,Cajal Retzius,72,23
V16553,S4094,S4094,Dentate,72,23
V6077,S4094,S4094,Dentate,72,23
V7687,S4094,S656,Cajal Retzius,72,23
V13193,S4094,S3880,Dentate,72,23
V7402,S4095,S4095,Neurogenesis,72,24
V19895,S4095,S4095,Cajal Retzius,72,24
V21599,S4095,S886,Cajal Retzius,72,24
V14,S4096,S4096,Cajal Retzius,72,25
V1809,S4096,S4096,Microglia,72,25
V2691,S4096,S4096,Dentate,72,25
V17872,S4096,S4096,Neurogenesis,72,25
V4034,S4096,S4096,Microglia,72,25
V17766,S4096,S4227,Neurogenesis,72,25
V20036,S4097,S4097,Microglia,72,26
V8875,S4097,S4097,CA2CA3,72,26
V2245,S4097,S4097,Dentate,72,26
V13455,S4097,S4097,Gad2,72,26
V16288,S4097,S2105,Sic17ab,72,26
V2891,S4097,S2658,Gad2,72,26
V2763,S4097,S828,Neurogenesis,72,26
V8866,S4097,S345,Gad2,72,26
V200,S4098,S4098,Polydendrocyte,72,27
V9791,S4098,S4098,Ependyma,72,27
V20851,S4098,S4098,Neurogenesis,72,27
V21921,S4098,S4098,Cajal Retzius,72,27
V11197,S4098,S4098,Dentate,72,27
V22893,S4098,S4098,Microglia,72,27
V7120,S4098,S4098,Neurogenesis,72,27
V7476,S4099,S4099,Dentate,72,28
V20989,S4099,S4099,Astrocyte,72,28
V21437,S4099,S4099,Ependyma,72,28
V21480,S4099,S4099,Oligodendrocyte,72,28
V14244,S4099,S4099,Cajal Retzius,72,28
V10376,S4099,S4099,Cajal Retzius,72,28
V960,S4100,S4100,Astrocyte,72,29
V3943,S4100,S4100,Polydendrocyte,72,29
V19300,S4100,S4100,Ependyma,72,29
V19978,S4100,S4100,Dentate,72,29
V20433,S4100,S4100,Astrocyte,72,29
V5749,S4101,S4101,Neurogenesis,72,30
V20439,S4101,S4101,Cajal Retzius,72,30
V7035,S4101,S4101,Neurogenesis,72,30
V18679,S4101,S4101,Cajal Retzius,72,30
V16569,S4101,S4101,Neurogenesis,72,30
V8248,S4101,S4101,Cajal Retzius,72,30
V6775,S4102,S4102,Gad2,72,31
V7194,S4102,S4102,Neurogenesis,72,31
V18961,S4102,S4102,Ependyma,72,31
V8967,S4102,S4102,Cajal Retzius,72,31
V18241,S4102,S4102,Ependyma,72,31
V936,S4102,S2653,Neurogenesis,72,31
V9487,S4103,S4103,Dentate,72,32
V17991,S4103,S4103,Microglia,72,32
V21581,S4103,S4103,Ependyma,72,32
V17776,S4103,S4103,Sic17ab,72,32
V19410,S4103,S4103,Dentate,72,32
V18452,S4103,S4103,Neurogenesis,72,32
V13912,S4104,S4104,Dentate,72,33
V21533,S4104,S4104,Dentate,72,33
V8527,S4104,S4104,Dentate,72,33
V17628,S4104,S4104,Cajal Retzius,72,33
V865,S4104,S4104,Cajal Retzius,72,33
V14531,S4104,S4104,CA2CA3,72,33
V8456,S4105,S4105,Dentate,72,34
V4437,S4105,S3236,Dentate,72,34
V6702,S4105,S4105,Dentate,72,34
V3633,S4105,S4105,Dentate,72,34
V16730,S4105,S4105,Cajal Retzius,72,34
V13110,S4105,S4105,Cajal Retzius,72,34
V22013,S4105,S857,Dentate,72,34
V16598,S4106,S4106,Dentate,72,35
V22619,S4106,S4106,Dentate,72,35
V21345,S4106,S4106,Dentate,72,35
V4498,S4106,S4106,Dentate,72,35
V6303,S4106,S2792,Dentate,72,35
V6897,S4106,S4106,Dentate,72,35
V2731,S4106,S3107,Dentate,72,35
V9342,S4107,S4107,Dentate,72,36
V12954,S4107,S4107,Dentate,72,36
V20973,S4107,S4107,Cajal Retzius,72,36
V10020,S4107,S3970,Dentate,72,36
V12315,S4107,S3270,Dentate,72,36
V662,S4108,S4108,Dentate,72,37
V5201,S4108,S4108,Fibroblast,72,37
V5488,S4108,S4108,Dentate,72,37
V1553,S4108,S2578,Dentate,72,37
V3746,S4109,S4109,Astrocyte,72,38
V22568,S4109,S4109,Neurogenesis,72,38
V6255,S4110,S4110,Endothelial,72,39
V19474,S4110,S4110,Cajal Retzius,72,39
V19149,S4110,S4110,Fibroblast,72,39
V2429,S4111,S4111,Ependyma,72,40
V3238,S4111,S4111,Cajal Retzius,72,40
V19929,S4111,S4111,Cajal Retzius,72,40
V21626,S4111,S4111,Ependyma,72,40
V1265,S4111,S4111,Astrocyte,72,40
V7849,S4112,S4112,Gad2,72,41
V14643,S4112,S4112,Cajal Retzius,72,41
V6610,S4112,S4112,Cajal Retzius,72,41
V16716,S4112,S4112,Cajal Retzius,72,41
V17028,S4112,S4112,Polydendrocyte,72,41
V12263,S4112,S1583,Gad2,72,41
V11836,S4112,S4112,Neurogenesis,72,41
V9929,S4113,S4113,Ependyma,72,42
V17000,S4113,S4113,Gad2,72,42
V22646,S4113,S4113,Cajal Retzius,72,42
V19148,S4113,S4113,Cajal Retzius,72,42
V12895,S4113,S4113,Cajal Retzius,72,42
V12527,S4113,S4113,Cajal Retzius,72,42
V819,S4114,S4114,Cajal Retzius,72,43
V1050,S4114,S4114,Cajal Retzius,72,43
V3902,S4114,S4114,Neurogenesis,72,43
V6264,S4114,S4114,Cajal Retzius,72,43
V15813,S4114,S4114,Cajal Retzius,72,43
V21526,S4114,S4114,Cajal Retzius,72,43
V22635,S4115,S4115,Sic17ab,72,44
V946,S4115,S4115,Cajal Retzius,72,44
V22225,S4115,S4115,Cajal Retzius,72,44
V5199,S4115,S4271,Cajal Retzius,72,44
V15652,S4115,S572,Cajal Retzius,72,44
V18006,S4115,S4115,Cajal Retzius,72,44
V8885,S4115,S4115,Dentate,72,44
V15370,S4116,S4116,Choroid,72,45
V18182,S4116,S4116,Choroid,72,45
V2010,S4116,S4116,Cajal Retzius,72,45
V20519,S4116,S4116,Entorhinal,72,45
V6652,S4116,S4116,Neurogenesis,72,45
V1351,S4116,S3948,Choroid,72,45
V11409,S4116,S4117,Choroid,72,45
V8990,S4116,S909,Cajal Retzius,72,45
V10508,S4117,S4117,Choroid,72,46
V18748,S4117,S4117,Choroid,72,46
V16276,S4117,S4117,Choroid,72,46
V11409,S4117,S4117,Choroid,72,46
V11524,S4117,S4117,Choroid,72,46
V23031,S4117,S4117,Choroid,72,46
V9475,S4118,S4241,Cajal Retzius,72,47
V5890,S4118,S4118,Cajal Retzius,72,47
V17584,S4118,S4118,Cajal Retzius,72,47
V14458,S4118,S4118,Cajal Retzius,72,47
V20253,S4118,S4118,Cajal Retzius,72,47
V18076,S4118,S4208,Cajal Retzius,72,47
V9032,S4119,S4119,Neurogenesis,72,48
V4278,S4119,S4119,Cajal Retzius,72,48
V4248,S4119,S4119,Cajal Retzius,72,48
V14767,S4119,S4119,Cajal Retzius,72,48
V18224,S4119,S4119,Cajal Retzius,72,48
V15508,S4119,S1314,Cajal Retzius,72,48
V14753,S4120,S4120,Entorhinal,72,49
V19083,S4120,S4120,Cajal Retzius,72,49
V21202,S4120,S4120,Neurogenesis,72,49
V19143,S4120,S4120,Cajal Retzius,72,49
V3706,S4120,S4120,Cajal Retzius,72,49
V1673,S4120,S4120,Neurogenesis,72,49
V2868,S4120,S2088,Cajal Retzius,72,49
V43,S4121,S4121,Cajal Retzius,72,50
V4300,S4121,S4121,Neurogenesis,72,50
V22593,S4121,S4121,Neurogenesis,72,50
V19727,S4121,S4121,Neurogenesis,72,50
V12365,S4121,S4121,Neurogenesis,72,50
V17484,S4121,S4121,Dentate,72,50
V2774,S4121,S4206,Neurogenesis,72,50
V4798,S4121,S4121,Neurogenesis,72,50
V6410,S4122,S4122,Cajal Retzius,72,51
V23299,S4122,S4122,Ependyma,72,51
V8815,S4122,S4122,Cajal Retzius,72,51
V4650,S4122,S299,Cajal Retzius,72,51
V9384,S4122,S2971,Cajal Retzius,72,51
V11931,S4122,S1364,Cajal Retzius,72,51
V12713,S4122,S513,Cajal Retzius,72,51
V10596,S4122,S4122,Cajal Retzius,72,51
V358,S4123,S4123,Dentate,72,52
V9827,S4123,S4123,Ependyma,72,52
V10625,S4123,S4123,Cajal Retzius,72,52
V2835,S4123,S4123,Cajal Retzius,72,52
V5783,S4123,S4123,Neurogenesis,72,52
V15959,S4123,S4123,Neurogenesis,72,52
V3932,S4124,S4124,Entorhinal,72,53
V21441,S4124,S4124,Cajal Retzius,72,53
V22956,S4124,S4124,Ependyma,72,53
V2957,S4124,S4124,Cajal Retzius,72,53
V17134,S4124,S4124,Cajal Retzius,72,53
V2471,S4124,S4124,Cajal Retzius,72,53
V1650,S4124,S4124,Cajal Retzius,72,53
V22982,S4125,S4125,Endothelial,72,54
V23157,S4125,S4125,Cajal Retzius,72,54
V20180,S4125,S4125,Cajal Retzius,72,54
V22472,S4125,S4125,Microglia,72,54
V7577,S4125,S4125,Cajal Retzius,72,54
V15009,S4126,S4126,Gad2,72,55
V9202,S4126,S4126,Microglia,72,55
V5301,S4126,S4126,Entorhinal,72,55
V19473,S4126,S4126,Cajal Retzius,72,55
V1494,S4126,S4126,Cajal Retzius,72,55
V13482,S4126,S4126,Microglia,72,55
V17790,S4127,S4127,Cajal Retzius,72,56
V21203,S4127,S4127,Cajal Retzius,72,56
V216,S4127,S4127,Ependyma,72,56
V12595,S4127,S3767,Cajal Retzius,72,56
V12456,S4127,S592,Cajal Retzius,72,56
V788,S4128,S4128,Neurogenesis,72,57
V14371,S4128,S4128,Astrocyte,72,57
V22365,S4128,S4128,Gad2,72,57
V16735,S4128,S4128,Entorhinal,72,57
V19930,S4128,S4128,Cajal Retzius,72,57
V21829,S4128,S4128,Cajal Retzius,72,57
V1849,S4129,S4129,Microglia,72,58
V4605,S4129,S4129,Neurogenesis,72,58
V15430,S4129,S4129,Microglia,72,58
V19243,S4129,S4129,Ependyma,72,58
V7482,S4129,S4129,Cajal Retzius,72,58
V6014,S4130,S4130,Cajal Retzius,72,59
V16021,S4130,S4130,Polydendrocyte,72,59
V2750,S4130,S4130,Neurogenesis,72,59
V13659,S4130,S4130,Cajal Retzius,72,59
V14328,S4130,S4130,Cajal Retzius,72,59
V12572,S4131,S4131,Neurogenesis,72,60
V18717,S4131,S4131,Cajal Retzius,72,60
V3377,S4131,S4131,Polydendrocyte,72,60
V223,S4131,S4131,Entorhinal,72,60
V2323,S4131,S4131,Gad2,72,60
V6530,S4131,S4131,Cajal Retzius,72,60
V14615,S4131,S3530,Cajal Retzius,72,60
V4309,S4132,S4132,Astrocyte,72,61
V6456,S4132,S4132,Cajal Retzius,72,61
V13068,S4132,S4132,Fibroblast,72,61
V6043,S4132,S4132,Ependyma,72,61
V20204,S4132,S4132,Cajal Retzius,72,61
V21815,S4132,S4132,Neurogenesis,72,61
V5037,S4133,S4133,Gad2,72,62
V18678,S4133,S4133,Cajal Retzius,72,62
V232,S4133,S4133,Microglia,72,62
V20150,S4133,S4133,Neurogenesis,72,62
V12556,S4133,S1011,Gad2,72,62
V2898,S4134,S4134,Polydendrocyte,72,63
V15789,S4134,S4134,Entorhinal,72,63
V1114,S4134,S4134,Ependyma,72,63
V11254,S4134,S4134,Cajal Retzius,72,63
V5030,S4134,S4134,Neurogenesis,72,63
V9504,S4135,S4135,Cajal Retzius,72,64
V21169,S4135,S4135,Endothelial,72,64
V10086,S4135,S4135,Neurogenesis,72,64
V270,S4135,S4135,Entorhinal,72,64
V13724,S4135,S4135,Fibroblast,72,64
V4175,S4135,S4135,Neurogenesis,72,64
V6467,S4136,S4136,Cajal Retzius,72,65
V6769,S4136,S4136,Neurogenesis,72,65
V12790,S4136,S4136,Ependyma,72,65
V21362,S4136,S4136,Dentate,72,65
V2139,S4137,S4137,Astrocyte,72,66
V5574,S4137,S4137,Dentate,72,66
V2176,S4138,S4138,Endothelial,72,68
V6705,S4138,S4138,Fibroblast,72,68
V11648,S4138,S4138,Cajal Retzius,72,68
V9613,S4138,S4138,Polydendrocyte,72,68
V2684,S4139,S4139,Cajal Retzius,72,69
V16212,S4139,S4139,Neurogenesis,72,69
V19530,S4139,S4139,Sic17ab,72,69
V402,S4139,S4139,Ependyma,72,69
V2248,S4140,S4140,Neurogenesis,72,70
V16145,S4140,S4140,Ependyma,72,70
V22198,S4140,S4140,Gad2,72,70
V8502,S4140,S4140,Cajal Retzius,72,70
V16277,S4141,S4141,Microglia,72,71
V17032,S4141,S4141,Dentate,72,71
V15455,S4141,S4141,Cajal Retzius,72,71
V8992,S4142,S4142,Gad2,72,86
V1084,S4142,S4468,Gad2,72,86
V20380,S4143,S4143,Microglia,72,88
V6319,S4144,S4144,Dentate,73,18
V7232,S4144,S4144,Cajal Retzius,73,18
V7448,S4144,S4144,Dentate,73,18
V6033,S4144,S4144,Cajal Retzius,73,18
V9651,S4144,S539,Dentate,73,18
V22370,S4144,S3913,Cajal Retzius,73,18
V6995,S4145,S4145,Polydendrocyte,73,19
V6135,S4145,S4145,Cajal Retzius,73,19
V15602,S4145,S205,Cajal Retzius,73,19
V18842,S4145,S2719,Cajal Retzius,73,19
V19973,S4145,S4145,Cajal Retzius,73,19
V4832,S4146,S4146,Neurogenesis,73,20
V15321,S4147,S4147,Endothelial,73,21
V5405,S4148,S1867,Neurogenesis,73,22
V15040,S4149,S4149,Microglia,73,25
V21058,S4149,S4149,Neurogenesis,73,25
V16808,S4149,S3088,Microglia,73,25
V2692,S4150,S4150,Cajal Retzius,73,26
V6277,S4150,S4150,Cajal Retzius,73,26
V15941,S4150,S4150,Neurogenesis,73,26
V2907,S4150,S4150,Entorhinal,73,26
V20485,S4150,S4150,Cajal Retzius,73,26
V7853,S4151,S4151,Dentate,73,27
V8323,S4151,S4151,Cajal Retzius,73,27
V10493,S4151,S4151,Cajal Retzius,73,27
V13417,S4151,S4151,Cajal Retzius,73,27
V10397,S4151,S2928,Dentate,73,27
V5036,S4152,S4152,Neurogenesis,73,28
V13095,S4152,S4152,Astrocyte,73,28
V16539,S4152,S4152,Neurogenesis,73,28
V14820,S4152,S4152,Dentate,73,28
V13988,S4152,S4152,Cajal Retzius,73,28
V13919,S4153,S4153,Cajal Retzius,73,29
V14473,S4153,S4153,Astrocyte,73,29
V16431,S4153,S4153,Ependyma,73,29
V1278,S4153,S4153,Entorhinal,73,29
V15620,S4153,S4153,Astrocyte,73,29
V4848,S4153,S4153,Cajal Retzius,73,29
V479,S4154,S4154,Dentate,73,30
V986,S4154,S4154,Microglia,73,30
V15270,S4154,S4154,Sic17ab,73,30
V21558,S4154,S4154,Entorhinal,73,30
V18641,S4154,S4154,Ependyma,73,30
V5575,S4154,S4154,Sic17ab,73,30
V5773,S4155,S4155,Cajal Retzius,73,31
V9918,S4155,S4155,Endothelial,73,31
V11239,S4155,S4155,Ependyma,73,31
V3236,S4155,S4155,Astrocyte,73,31
V12108,S4155,S4155,Dentate,73,31
V19120,S4155,S4155,Cajal Retzius,73,31
V3152,S4156,S4156,Cajal Retzius,73,32
V9567,S4156,S4156,Neurogenesis,73,32
V21044,S4156,S4156,Neurogenesis,73,32
V3838,S4156,S4156,Neurogenesis,73,32
V1793,S4156,S4156,Cajal Retzius,73,32
V21573,S4156,S3151,Neurogenesis,73,32
V9547,S4157,S4157,Microglia,73,33
V13709,S4157,S4157,Dentate,73,33
V7954,S4157,S4157,Cajal Retzius,73,33
V4779,S4157,S4157,CA1,73,33
V16272,S4157,S4157,Sic17ab,73,33
V21189,S4157,S3639,Cajal Retzius,73,33
V16028,S4157,S1447,Sic17ab,73,33
V1535,S4157,S1828,Microglia,73,33
V15856,S4157,S3252,Microglia,73,33
V238,S4158,S4158,Dentate,73,34
V10092,S4158,S4158,Sic17ab,73,34
V10692,S4158,S4158,CA1,73,34
V16141,S4158,S4158,Cajal Retzius,73,34
V12926,S4158,S2180,Sic17ab,73,34
V15284,S4158,S1310,Cajal Retzius,73,34
V10551,S4159,S4159,Dentate,73,35
V16725,S4159,S4159,Dentate,73,35
V16365,S4159,S4159,Sic17ab,73,35
V9150,S4159,S4159,Dentate,73,35
V18205,S4159,S4159,Cajal Retzius,73,35
V7663,S4159,S4159,Neurogenesis,73,35
V5638,S4160,S4160,Ependyma,73,36
V15981,S4160,S4160,Dentate,73,36
V18234,S4160,S4160,Microglia,73,36
V22655,S4160,S4160,Ependyma,73,36
V6841,S4160,S4160,Dentate,73,36
V667,S4160,S4160,Sic17ab,73,36
V5122,S4161,S4161,Ependyma,73,37
V7830,S4161,S4161,Cajal Retzius,73,37
V19828,S4161,S4161,Ependyma,73,37
V7091,S4161,S4161,Ependyma,73,37
V665,S4162,S4162,Endothelial,73,38
V20332,S4162,S4162,Mural,73,38
V3629,S4162,S4162,Microglia,73,38
V5977,S4163,S4163,Ependyma,73,39
V11992,S4163,S4163,Ependyma,73,39
V12850,S4163,S4163,Fibroblast,73,39
V7608,S4163,S4163,Astrocyte,73,39
V21686,S4163,S4330,Ependyma,73,39
V1277,S4164,S4164,Gad2,73,40
V10526,S4164,S4164,Neurogenesis,73,40
V13423,S4164,S4164,Cajal Retzius,73,40
V2577,S4164,S4164,Cajal Retzius,73,40
V5276,S4164,S4164,Gad2,73,40
V17146,S4164,S4164,Cajal Retzius,73,40
V16191,S4165,S4165,Cajal Retzius,73,41
V6742,S4165,S4165,Cajal Retzius,73,41
V9198,S4165,S4165,Cajal Retzius,73,41
V5778,S4165,S4165,Cajal Retzius,73,41
V6814,S4165,S4165,Cajal Retzius,73,41
V636,S4165,S4165,Cajal Retzius,73,41
V816,S4166,S4166,Cajal Retzius,73,42
V15843,S4166,S4166,Ependyma,73,42
V18888,S4166,S4166,Cajal Retzius,73,42
V2853,S4166,S4166,Ependyma,73,42
V6337,S4166,S4166,Cajal Retzius,73,42
V21686,S4166,S4330,Ependyma,73,42
V440,S4166,S4166,Cajal Retzius,73,42
V5829,S4167,S4167,Cajal Retzius,73,43
V22411,S4167,S4167,Cajal Retzius,73,43
V7553,S4167,S4167,Cajal Retzius,73,43
V9491,S4167,S4167,Neurogenesis,73,43
V15780,S4167,S4167,Cajal Retzius,73,43
V2637,S4167,S4167,Cajal Retzius,73,43
V9191,S4167,S4167,Cajal Retzius,73,43
V4191,S4168,S4168,Neurogenesis,73,44
V16646,S4168,S4168,Cajal Retzius,73,44
V15407,S4168,S4168,Cajal Retzius,73,44
V5489,S4168,S4168,Cajal Retzius,73,44
V18278,S4168,S4168,Neurogenesis,73,44
V14291,S4168,S4168,Cajal Retzius,73,44
V23184,S4168,S574,Neurogenesis,73,44
V14048,S4169,S4169,Cajal Retzius,73,45
V22606,S4169,S4169,Neurogenesis,73,45
V19927,S4169,S4169,Neurogenesis,73,45
V8536,S4169,S4169,Cajal Retzius,73,45
V17278,S4169,S4169,Neurogenesis,73,45
V11222,S4169,S4169,Cajal Retzius,73,45
V19349,S4170,S4170,Choroid,73,46
V1550,S4170,S4170,Neurogenesis,73,46
V4354,S4170,S3570,Choroid,73,46
V20012,S4170,S4170,Choroid,73,46
V6826,S4170,S3631,Choroid,73,46
V2069,S4170,S3695,Choroid,73,46
V21618,S4170,S3631,Choroid,73,46
V18413,S4170,S4170,Choroid,73,46
V3808,S4171,S4171,Choroid,73,47
V15131,S4171,S4171,Choroid,73,47
V19502,S4171,S4171,Choroid,73,47
V11060,S4171,S4171,Choroid,73,47
V589,S4171,S4171,Cajal Retzius,73,47
V10371,S4171,S4171,Cajal Retzius,73,47
V5152,S4172,S4172,Entorhinal,73,48
V22512,S4172,S4172,Cajal Retzius,73,48
V15599,S4172,S1027,Entorhinal,73,48
V3070,S4172,S1648,Entorhinal,73,48
V13549,S4173,S4173,Cajal Retzius,73,49
V10743,S4173,S4173,Cajal Retzius,73,49
V9717,S4173,S4173,Cajal Retzius,73,49
V11418,S4173,S4173,Cajal Retzius,73,49
V10044,S4173,S4173,Cajal Retzius,73,49
V18340,S4173,S4173,Cajal Retzius,73,49
V13901,S4174,S4174,Entorhinal,73,50
V8563,S4174,S4174,Cajal Retzius,73,50
V19993,S4174,S4174,Neurogenesis,73,50
V5824,S4174,S4174,Cajal Retzius,73,50
V14213,S4174,S4174,Cajal Retzius,73,50
V11110,S4174,S4174,Cajal Retzius,73,50
V4989,S4175,S4175,Neurogenesis,73,51
V13230,S4175,S4175,Cajal Retzius,73,51
V13771,S4175,S4175,Neurogenesis,73,51
V16737,S4175,S4175,Cajal Retzius,73,51
V15308,S4175,S4175,Cajal Retzius,73,51
V5253,S4175,S4175,Cajal Retzius,73,51
V1121,S4176,S4176,Neurogenesis,73,52
V11634,S4176,S4176,Cajal Retzius,73,52
V12466,S4176,S4176,Cajal Retzius,73,52
V16890,S4176,S4176,Ependyma,73,52
V23123,S4176,S4176,Cajal Retzius,73,52
V2373,S4177,S4177,Neurogenesis,73,53
V13572,S4177,S4177,Cajal Retzius,73,53
V14203,S4177,S4177,Neurogenesis,73,53
V19526,S4177,S4177,Cajal Retzius,73,53
V5923,S4178,S4178,Polydendrocyte,73,54
V11221,S4178,S4178,Neurogenesis,73,54
V18264,S4178,S4178,Neurogenesis,73,54
V2027,S4178,S4178,Dentate,73,54
V21639,S4178,S4178,Ependyma,73,54
V4431,S4178,S4178,Cajal Retzius,73,54
V23074,S4178,S4178,Cajal Retzius,73,54
V841,S4179,S4179,Cajal Retzius,73,55
V9738,S4179,S4179,Astrocyte,73,55
V13821,S4179,S4179,Cajal Retzius,73,55
V10776,S4179,S4179,Cajal Retzius,73,55
V7084,S4179,S4179,Polydendrocyte,73,55
V2259,S4180,S4180,Entorhinal,73,56
V19044,S4180,S4180,Cajal Retzius,73,56
V23248,S4180,S4180,Neurogenesis,73,56
V10541,S4180,S4180,Microglia,73,56
V14023,S4180,S4180,Gad2,73,56
V7603,S4180,S4180,Polydendrocyte,73,56
V3453,S4181,S4181,Entorhinal,73,57
V5570,S4181,S4181,Neurogenesis,73,57
V9344,S4181,S4181,Neurogenesis,73,57
V18825,S4181,S4181,Gad2,73,57
V2851,S4181,S4181,Cajal Retzius,73,57
V9512,S4181,S4181,Ependyma,73,57
V510,S4182,S4182,Neurogenesis,73,58
V6186,S4182,S4182,Fibroblast,73,58
V15126,S4182,S4182,Neurogenesis,73,58
V733,S4182,S4182,Cajal Retzius,73,58
V4198,S4182,S153,Cajal Retzius,73,58
V14600,S4182,S4182,Cajal Retzius,73,58
V16944,S4182,S4182,Cajal Retzius,73,58
V3329,S4183,S4183,Cajal Retzius,73,59
V9645,S4183,S4183,Astrocyte,73,59
V2559,S4183,S4183,Cajal Retzius,73,59
V12217,S4183,S4183,Ependyma,73,59
V20101,S4183,S4183,Cajal Retzius,73,59
V4997,S4184,S4184,Endothelial,73,60
V22323,S4184,S4184,Ependyma,73,60
V8561,S4184,S4184,Entorhinal,73,60
V23001,S4184,S4184,Dentate,73,60
V9001,S4184,S4184,Cajal Retzius,73,60
V14493,S4184,S4184,Cajal Retzius,73,60
V20272,S4184,S4184,Cajal Retzius,73,60
V4139,S4185,S4185,Astrocyte,73,61
V16782,S4185,S4185,Cajal Retzius,73,61
V17268,S4185,S4185,Cajal Retzius,73,61
V18488,S4185,S4185,Entorhinal,73,61
V1752,S4185,S4185,Cajal Retzius,73,61
V16815,S4185,S4185,Cajal Retzius,73,61
V17536,S4186,S4186,Astrocyte,73,62
V21385,S4186,S4186,Astrocyte,73,62
V10196,S4187,S4187,Entorhinal,73,64
V16939,S4187,S4187,Ependyma,73,64
V12160,S4187,S991,Ependyma,73,64
V13104,S4187,S574,Entorhinal,73,64
V2448,S4188,S4188,CA1,73,65
V7695,S4188,S4188,Cajal Retzius,73,65
V1107,S4188,S4188,Ependyma,73,65
V9801,S4188,S4188,Microglia,73,65
V19651,S4188,S4188,Dentate,73,65
V9818,S4188,S4059,Cajal Retzius,73,65
V3435,S4189,S4189,Astrocyte,73,66
V5129,S4189,S4189,Cajal Retzius,73,66
V8172,S4189,S4189,Cajal Retzius,73,66
V18963,S4189,S4189,Dentate,73,66
V13993,S4189,S4189,Polydendrocyte,73,66
V1195,S4190,S4190,Cajal Retzius,73,67
V2138,S4190,S4190,Cajal Retzius,73,67
V2951,S4190,S4190,Entorhinal,73,67
V21820,S4190,S4190,Entorhinal,73,67
V23292,S4190,S4190,Neurogenesis,73,67
V5777,S4191,S4191,Neurogenesis,73,68
