CellID,SpotID,CellType
V19246,S1326,Pvalb
V19247,S2870,Choroid
V19248,S2400,Granule
V19249,S1036,Granule
V19250,S2895,Pvalb
V19251,S3100,Endothelial
V19252,S2740,Granule
V19253,S807,Purkinje
V19254,S1606,Astrocyte
V19255,S2505,Granule
V19256,S1435,Nnat
V19257,S858,Purkinje
V19258,S4002,Astrocyte
V19259,S4105,Bergmann
V19260,S2989,Granule
V19261,S3762,Bergmann
V19262,S883,Granule
V19263,S4199,Granule
V19264,S4024,Purkinje
V19265,S1332,Purkinje
V19266,S2872,Bergmann
V19267,S3844,Pvalb
V19268,S2450,Microglia
V19269,S452,Granule
V19270,S3484,Granule
V19271,S4344,Fibroblast
V19272,S1545,Microglia
V19273,S3349,Purkinje
V19274,S2422,Granule
V19275,S3920,Astrocyte
V19276,S923,Pvalb
V19277,S4734,Bergmann
V19278,S936,Purkinje
V19279,S3601,Pvalb
V19280,S4613,Granule
V19281,S3523,Bergmann
V19282,S406,Granule
V19283,S1671,Granule
V19284,S1722,Oligodendrocyte
V19285,S1471,Granule
V19286,S4137,Granule
V19287,S4314,Granule
V19288,S4415,Granule
V19289,S1576,Bergmann
V19290,S3251,Oligodendrocyte
V19291,S887,Granule
V19292,S3460,Bergmann
V19293,S157,Granule
V19294,S4568,Granule
V19295,S1886,Oligodendrocyte
V19296,S1706,Bergmann
V19297,S170,Granule
V19298,S1953,Microglia
V19299,S3286,Granule
V19300,S721,Pvalb
V19301,S1449,Granule
V19302,S289,Bergmann
V19303,S2684,Granule
V19304,S240,Granule
V19305,S1808,Granule
V19306,S1175,Granule
V19307,S4472,Bergmann
V19308,S4509,Choroid
V19309,S4184,Granule
V19310,S3937,Bergmann
V19311,S3492,Bergmann
V19312,S202,Granule
V19313,S501,Granule
V19314,S1109,Purkinje
V19315,S2676,Choroid
V19316,S3869,Bergmann
V19317,S2060,Granule
V19318,S2721,Fibroblast
V19319,S4351,Bergmann
V19320,S2488,Granule
V19321,S4631,Bergmann
V19322,S4739,Bergmann
V19323,S947,Purkinje
V19324,S1269,Astrocyte
V19325,S2505,Bergmann
V19326,S494,Endothelial
V19327,S4037,Granule
V19328,S1057,Granule
V19329,S4030,Granule
V19330,S2402,Bergmann
V19331,S3154,Granule
V19332,S3195,Granule
V19333,S3059,Granule
V19334,S2677,Choroid
V19335,S4673,Granule
V19336,S2633,Pvalb
V19337,S2376,Pvalb
V19338,S4214,Astrocyte
V19339,S77,Granule
V19340,S1924,Nnat
V19341,S4205,Bergmann
V19342,S3031,Purkinje
V19343,S2186,Purkinje
V19344,S4009,Endothelial
V19345,S3185,Oligodendrocyte
V19346,S276,Granule
V19347,S653,Granule
V19348,S3574,Purkinje
V19349,S1405,Granule
V19350,S3581,Granule
V19351,S989,Granule
V19352,S833,Bergmann
V19353,S1173,Granule
V19354,S3153,Granule
V19355,S4666,Bergmann
V19356,S4671,Granule
V19357,S2189,Oligodendrocyte
V19358,S1680,Granule
V19359,S1695,Granule
V19360,S671,Astrocyte
V19361,S4037,Granule
V19362,S4220,Granule
V19363,S1006,Pvalb
V19364,S3456,Nnat
V19365,S2198,Granule
V19366,S119,Pvalb
V19367,S1005,Granule
V19368,S1469,Granule
V19369,S4087,Astrocyte
V19370,S3488,Bergmann
V19371,S3817,Granule
V19372,S1232,Oligodendrocyte
V19373,S2778,Granule
V19374,S3754,Fibroblast
V19375,S3111,Granule
V19376,S1951,Fibroblast
V19377,S350,Granule
V19378,S4310,Bergmann
V19379,S2846,Granule
V19380,S2570,Purkinje
V19381,S961,Granule
V19382,S3751,Bergmann
V19383,S2884,Granule
V19384,S3000,Granule
V19385,S3503,Pvalb
V19386,S311,Granule
V19387,S4487,Granule
V19388,S2967,Nnat
V19389,S178,Bergmann
V19390,S706,Astrocyte
V19391,S2421,Bergmann
V19392,S1588,Granule
V19393,S365,Fibroblast
V19394,S778,Fibroblast
V19395,S2012,Bergmann
V19396,S4044,Granule
V19397,S4267,Fibroblast
V19398,S1963,Bergmann
V19399,S1462,Microglia
V19400,S4417,Fibroblast
V19401,S151,Granule
V19402,S355,Fibroblast
V19403,S1005,Granule
V19404,S2025,Granule
V19405,S2871,Astrocyte
V19406,S2740,Bergmann
V19407,S4421,Bergmann
V19408,S129,Granule
V19409,S1904,Endothelial
V19410,S2658,Bergmann
V19411,S1200,Bergmann
V19412,S3304,Granule
V19413,S4211,Granule
V19414,S1770,Bergmann
V19415,S2956,Fibroblast
V19416,S1760,Bergmann
V19417,S560,Granule
V19418,S4487,Granule
V19419,S7,Bergmann
V19420,S1365,Endothelial
V19421,S2903,Oligodendrocyte
V19422,S3849,Pvalb
V19423,S811,Purkinje
V19424,S235,Granule
V19425,S1952,Granule
V19426,S745,Granule
V19427,S433,Purkinje
V19428,S4104,Bergmann
V19429,S1552,Granule
V19430,S4447,Granule
V19431,S4600,Bergmann
V19432,S2429,Granule
V19433,S3643,Bergmann
V19434,S566,Granule
V19435,S768,Granule
V19436,S4033,Bergmann
V19437,S3195,Granule
V19438,S964,Oligodendrocyte
V19439,S3364,Granule
V19440,S2238,Granule
V19441,S1986,Pvalb
V19442,S428,Granule
V19443,S2931,Granule
V19444,S3536,Granule
V19445,S2791,Granule
V19446,S4727,Bergmann
V19447,S2741,Granule
V19448,S1200,Bergmann
V19449,S2870,Granule
V19450,S4675,Granule
V19451,S2785,Granule
V19452,S618,Granule
V19453,S677,Bergmann
V19454,S2782,Pvalb
V19455,S4217,Granule
V19456,S2719,Pvalb
V19457,S4281,Bergmann
V19458,S2525,Granule
V19459,S2926,Bergmann
V19460,S1226,Oligodendrocyte
V19461,S909,Astrocyte
V19462,S2612,Granule
V19463,S538,Granule
V19464,S1904,Granule
V19465,S600,Granule
V19466,S3998,Pvalb
V19467,S1404,Pvalb
V19468,S3674,Fibroblast
V19469,S2513,Granule
V19470,S3440,Purkinje
V19471,S829,Bergmann
V19472,S749,Purkinje
V19473,S2067,Fibroblast
V19474,S48,Granule
V19475,S2355,Purkinje
V19476,S2491,Endothelial
V19477,S2394,Oligodendrocyte
V19478,S2677,Bergmann
V19479,S2982,Granule
V19480,S1188,Pvalb
V19481,S464,Purkinje
V19482,S2438,Granule
V19483,S1701,Oligodendrocyte
V19484,S3934,Bergmann
V19485,S2841,Bergmann
V19486,S3637,Granule
V19487,S3,Microglia
V19488,S4515,Bergmann
V19489,S4532,Granule
V19490,S4288,Granule
V19491,S2327,Bergmann
V19492,S1185,Endothelial
V19493,S3305,Nnat
V19494,S2943,Granule
V19495,S1404,Granule
V19496,S3731,Choroid
V19497,S4579,Granule
V19498,S2906,Oligodendrocyte
V19499,S3669,Nnat
V19500,S1042,Granule
V19501,S2998,Astrocyte
V19502,S4530,Granule
V19503,S1769,Oligodendrocyte
V19504,S2056,Granule
V19505,S4049,Granule
V19506,S1864,Oligodendrocyte
V19507,S2620,Granule
V19508,S3911,Granule
V19509,S3334,Oligodendrocyte
V19510,S3983,Purkinje
V19511,S206,Granule
V19512,S222,Granule
V19513,S3368,Granule
V19514,S201,Granule
V19515,S2778,Granule
V19516,S3528,Pvalb
V19517,S4040,Granule
V19518,S4212,Bergmann
V19519,S1106,Granule
V19520,S1613,Fibroblast
V19521,S3827,Granule
V19522,S1021,Granule
V19523,S4266,Granule
V19524,S661,Granule
V19525,S289,Purkinje
V19526,S3206,Granule
V19527,S496,Pvalb
V19528,S639,Bergmann
V19529,S3051,Microglia
V19530,S493,Purkinje
V19531,S1143,Granule
V19532,S2468,Granule
V19533,S2777,Astrocyte
V19534,S3734,Microglia
V19535,S671,Choroid
V19536,S384,Bergmann
V19537,S3077,Granule
V19538,S1546,Granule
V19539,S2803,Choroid
V19540,S4565,Purkinje
V19541,S1297,Bergmann
V19542,S209,Granule
V19543,S1207,Granule
V19544,S2186,Purkinje
V19545,S2052,Granule
V19546,S3901,Granule
V19547,S3209,Granule
V19548,S3082,Oligodendrocyte
V19549,S2905,Granule
V19550,S3536,Granule
V19551,S1464,Granule
V19552,S3260,Oligodendrocyte
V19553,S2902,Pvalb
V19554,S3148,Granule
V19555,S1327,Granule
V19556,S987,Granule
V19557,S3817,Nnat
V19558,S3890,Granule
V19559,S2541,Oligodendrocyte
V19560,S1311,Granule
V19561,S2620,Purkinje
V19562,S4669,Granule
V19563,S3827,Bergmann
V19564,S2153,Fibroblast
V19565,S1879,Granule
V19566,S289,Purkinje
V19567,S997,Purkinje
V19568,S1325,Purkinje
V19569,S3099,Oligodendrocyte
V19570,S3548,Oligodendrocyte
V19571,S4520,Purkinje
V19572,S2426,Astrocyte
V19573,S1346,Granule
V19574,S3400,Granule
V19575,S3541,Nnat
V19576,S3617,Bergmann
V19577,S135,Granule
V19578,S1805,Granule
V19579,S1638,Microglia
V19580,S391,Granule
V19581,S1946,Fibroblast
V19582,S4244,Bergmann
V19583,S3410,Granule
V19584,S471,Endothelial
V19585,S3164,Nnat
V19586,S3613,Granule
V19587,S1420,Granule
V19588,S1247,Granule
V19589,S951,Fibroblast
V19590,S2578,Fibroblast
V19591,S498,Oligodendrocyte
V19592,S3674,Granule
V19593,S4467,Bergmann
V19594,S1188,Purkinje
V19595,S707,Granule
V19596,S3973,Granule
V19597,S3281,Granule
V19598,S3335,Oligodendrocyte
V19599,S3957,Pvalb
V19600,S2207,Oligodendrocyte
V19601,S51,Granule
V19602,S4573,Granule
V19603,S658,Granule
V19604,S3293,Fibroblast
V19605,S4223,Granule
V19606,S2739,Oligodendrocyte
V19607,S3577,Granule
V19608,S1288,Choroid
V19609,S2916,Granule
V19610,S1644,Granule
V19611,S2310,Granule
V19612,S204,Granule
V19613,S4374,Granule
V19614,S243,Bergmann
V19615,S1030,Bergmann
V19616,S974,Granule
V19617,S4244,Purkinje
V19618,S3649,Granule
V19619,S2318,Purkinje
V19620,S3701,Granule
V19621,S4703,Granule
V19622,S394,Granule
V19623,S177,Choroid
V19624,S613,Granule
V19625,S724,Granule
V19626,S1693,Oligodendrocyte
V19627,S2762,Granule
V19628,S2735,Fibroblast
V19629,S3417,Granule
V19630,S868,Bergmann
V19631,S899,Granule
V19632,S2207,Microglia
V19633,S3913,Purkinje
V19634,S1491,Astrocyte
V19635,S2177,Granule
V19636,S2388,Oligodendrocyte
V19637,S263,Granule
V19638,S49,Granule
V19639,S1433,Bergmann
V19640,S3500,Granule
V19641,S4294,Granule
V19642,S2529,Fibroblast
V19643,S818,Purkinje
V19644,S1626,Endothelial
V19645,S4419,Fibroblast
V19646,S4645,Granule
V19647,S2027,Pvalb
V19648,S987,Purkinje
V19649,S1072,Granule
V19650,S2104,Fibroblast
V19651,S1735,Bergmann
V19652,S3524,Purkinje
V19653,S1018,Bergmann
V19654,S894,Oligodendrocyte
V19655,S564,Granule
V19656,S4566,Purkinje
V19657,S634,Pvalb
V19658,S153,Granule
V19659,S1863,Bergmann
V19660,S2219,Bergmann
V19661,S1889,Pvalb
V19662,S404,Oligodendrocyte
V19663,S2090,Granule
V19664,S2778,Granule
V19665,S4157,Choroid
V19666,S2441,Granule
V19667,S2621,Bergmann
V19668,S4561,Fibroblast
V19669,S1265,Purkinje
V19670,S972,Granule
V19671,S1312,Purkinje
V19672,S2786,Granule
V19673,S988,Granule
V19674,S3214,Fibroblast
V19675,S4266,Granule
V19676,S393,Granule
V19677,S4433,Granule
V19678,S2466,Microglia
V19679,S803,Granule
V19680,S2790,Bergmann
V19681,S2036,Granule
V19682,S3674,Pvalb
V19683,S3105,Granule
V19684,S3744,Granule
V19685,S1926,Granule
V19686,S1634,Astrocyte
V19687,S163,Bergmann
V19688,S4601,Purkinje
V19689,S1938,Granule
V19690,S3462,Granule
V19691,S2695,Granule
V19692,S3233,Granule
V19693,S3394,Granule
V19694,S1808,Granule
V19695,S3887,Bergmann
V19696,S402,Microglia
V19697,S1930,Purkinje
V19698,S4006,Fibroblast
V19699,S3954,Purkinje
V19700,S1942,Fibroblast
V19701,S3659,Nnat
V19702,S657,Granule
V19703,S3482,Purkinje
V19704,S154,Granule
V19705,S911,Granule
V19706,S369,Astrocyte
V19707,S3447,Bergmann
V19708,S2508,Granule
V19709,S2203,Microglia
V19710,S337,Pvalb
V19711,S2590,Choroid
V19712,S2137,Granule
V19713,S4281,Microglia
V19714,S3521,Bergmann
V19715,S3601,Bergmann
V19716,S1815,Bergmann
V19717,S4602,Granule
V19718,S2260,Nnat
V19719,S1809,Granule
V19720,S3808,Purkinje
V19721,S521,Granule
V19722,S3004,Astrocyte
V19723,S1898,Granule
V19724,S3923,Pvalb
V19725,S329,Purkinje
V19726,S920,Microglia
V19727,S1969,Endothelial
V19728,S3558,Bergmann
V19729,S2742,Fibroblast
V19730,S4378,Endothelial
V19731,S1729,Granule
V19732,S2807,Fibroblast
V19733,S2884,Granule
V19734,S4404,Granule
V19735,S797,Granule
V19736,S4028,Granule
V19737,S2801,Pvalb
V19738,S4386,Granule
V19739,S98,Granule
V19740,S2450,Oligodendrocyte
V19741,S4199,Granule
V19742,S3157,Endothelial
V19743,S3582,Nnat
V19744,S2396,Granule
V19745,S4365,Fibroblast
V19746,S3180,Granule
V19747,S3588,Endothelial
V19748,S515,Granule
V19749,S3999,Granule
V19750,S2961,Bergmann
V19751,S2356,Bergmann
V19752,S3297,Pvalb
V19753,S4445,Granule
V19754,S1405,Bergmann
V19755,S3359,Granule
V19756,S865,Granule
V19757,S2779,Granule
V19758,S70,Granule
V19759,S72,Granule
V19760,S3520,Nnat
V19761,S2846,Granule
V19762,S2626,Fibroblast
V19763,S221,Granule
V19764,S3960,Pvalb
V19765,S3393,Granule
V19766,S199,Granule
V19767,S99,Granule
V19768,S2591,Bergmann
V19769,S1040,Granule
V19770,S1165,Endothelial
V19771,S452,Granule
V19772,S434,Granule
V19773,S191,Granule
V19774,S3098,Granule
V19775,S3227,Granule
V19776,S197,Granule
V19777,S1905,Microglia
V19778,S1816,Granule
V19779,S1620,Endothelial
V19780,S2349,Granule
V19781,S4269,Granule
V19782,S2030,Oligodendrocyte
V19783,S464,Bergmann
V19784,S3610,Granule
V19785,S1004,Granule
V19786,S140,Astrocyte
V19787,S3896,Granule
V19788,S4365,Fibroblast
V19789,S2934,Granule
V19790,S2205,Granule
V19791,S3036,Granule
V19792,S1488,Oligodendrocyte
V19793,S981,Granule
V19794,S874,Granule
V19795,S321,Fibroblast
V19796,S936,Purkinje
V19797,S1179,Purkinje
V19798,S1422,Granule
V19799,S3578,Bergmann
V19800,S2062,Purkinje
V19801,S4213,Granule
V19802,S4394,Granule
V19803,S3493,Granule
V19804,S2376,Astrocyte
V19805,S42,Granule
V19806,S4127,Granule
V19807,S1389,Granule
V19808,S981,Purkinje
V19809,S4597,Bergmann
V19810,S1609,Astrocyte
V19811,S4604,Bergmann
V19812,S4343,Microglia
V19813,S518,Bergmann
V19814,S946,Pvalb
V19815,S1449,Granule
V19816,S992,Endothelial
V19817,S3346,Granule
V19818,S2953,Granule
V19819,S1733,Nnat
V19820,S4137,Granule
V19821,S3141,Pvalb
V19822,S2962,Granule
V19823,S1521,Granule
V19824,S1961,Microglia
V19825,S2505,Purkinje
V19826,S1496,Granule
V19827,S365,Granule
V19828,S1711,Oligodendrocyte
V19829,S874,Granule
V19830,S587,Pvalb
V19831,S3964,Granule
V19832,S4627,Granule
V19833,S2527,Granule
V19834,S1746,Purkinje
V19835,S650,Astrocyte
V19836,S2066,Purkinje
V19837,S1264,Bergmann
V19838,S2109,Microglia
V19839,S1860,Granule
V19840,S302,Granule
V19841,S3495,Purkinje
V19842,S2888,Fibroblast
V19843,S161,Granule
V19844,S4028,Granule
V19845,S633,Fibroblast
V19846,S4014,Fibroblast
V19847,S434,Granule
V19848,S1235,Granule
V19849,S1267,Granule
V19850,S2138,Granule
V19851,S2968,Granule
V19852,S534,Purkinje
V19853,S3099,Granule
V19854,S2471,Granule
V19855,S3877,Granule
V19856,S4365,Choroid
V19857,S4578,Granule
V19858,S4601,Astrocyte
V19859,S2761,Granule
V19860,S2823,Microglia
V19861,S927,Bergmann
V19862,S2124,Microglia
V19863,S2398,Purkinje
V19864,S3185,Granule
V19865,S1890,Granule
V19866,S4618,Pvalb
V19867,S3842,Pvalb
V19868,S4702,Granule
V19869,S2232,Granule
V19870,S3029,Granule
V19871,S2816,Bergmann
V19872,S4194,Granule
V19873,S281,Granule
V19874,S2364,Oligodendrocyte
V19875,S3281,Granule
V19876,S875,Granule
V19877,S1404,Granule
V19878,S2606,Endothelial
V19879,S1869,Granule
V19880,S715,Granule
V19881,S3088,Pvalb
V19882,S3135,Nnat
V19883,S758,Granule
V19884,S3079,Oligodendrocyte
V19885,S389,Granule
V19886,S2017,Bergmann
V19887,S478,Granule
V19888,S1316,Purkinje
V19889,S3214,Oligodendrocyte
V19890,S4450,Endothelial
V19891,S1000,Granule
V19892,S3051,Oligodendrocyte
V19893,S1634,Endothelial
V19894,S2089,Granule
V19895,S3414,Purkinje
V19896,S4587,Purkinje
V19897,S715,Granule
V19898,S620,Nnat
V19899,S996,Granule
V19900,S2000,Pvalb
V19901,S2100,Granule
V19902,S2222,Granule
V19903,S603,Pvalb
V19904,S1265,Pvalb
V19905,S3887,Pvalb
V19906,S2494,Fibroblast
V19907,S118,Astrocyte
V19908,S4072,Granule
V19909,S4321,Endothelial
V19910,S1525,Granule
V19911,S783,Granule
V19912,S4565,Purkinje
V19913,S1499,Purkinje
V19914,S2733,Bergmann
V19915,S585,Granule
V19916,S711,Oligodendrocyte
V19917,S1651,Granule
V19918,S4293,Pvalb
V19919,S1390,Granule
V19920,S1553,Granule
V19921,S2235,Endothelial
V19922,S4625,Bergmann
V19923,S440,Granule
V19924,S293,Bergmann
V19925,S3062,Granule
V19926,S1891,Granule
V19927,S3122,Choroid
V19928,S2115,Astrocyte
V19929,S4728,Granule
V19930,S3145,Granule
V19931,S4660,Pvalb
V19932,S726,Granule
V19933,S1766,Oligodendrocyte
V19934,S1226,Fibroblast
V19935,S3380,Granule
V19936,S3159,Nnat
V19937,S863,Endothelial
V19938,S3165,Granule
V19939,S893,Granule
V19940,S2183,Purkinje
V19941,S2279,Oligodendrocyte
V19942,S2966,Granule
V19943,S4582,Granule
V19944,S862,Fibroblast
V19945,S3400,Granule
V19946,S3280,Granule
V19947,S2312,Bergmann
V19948,S2945,Bergmann
V19949,S2026,Granule
V19950,S2471,Purkinje
V19951,S1279,Microglia
V19952,S3003,Granule
V19953,S809,Granule
V19954,S455,Granule
V19955,S1342,Granule
V19956,S1603,Oligodendrocyte
V19957,S2451,Granule
V19958,S776,Oligodendrocyte
V19959,S3662,Pvalb
V19960,S977,Granule
V19961,S2465,Fibroblast
V19962,S1225,Pvalb
V19963,S882,Granule
V19964,S2738,Oligodendrocyte
V19965,S2911,Bergmann
V19966,S3140,Granule
V19967,S2114,Oligodendrocyte
V19968,S1573,Granule
V19969,S4377,Granule
V19970,S1831,Fibroblast
V19971,S2900,Granule
V19972,S4449,Granule
V19973,S4074,Pvalb
V19974,S2094,Purkinje
V19975,S2731,Endothelial
V19976,S2949,Granule
V19977,S2796,Oligodendrocyte
V19978,S2287,Granule
V19979,S2663,Granule
V19980,S4590,Purkinje
V19981,S1025,Bergmann
V19982,S4232,Granule
V19983,S4279,Endothelial
V19984,S913,Purkinje
V19985,S596,Granule
V19986,S1451,Oligodendrocyte
V19987,S599,Granule
V19988,S2261,Granule
V19989,S2983,Granule
V19990,S4371,Bergmann
V19991,S3675,Granule
V19992,S220,Granule
V19993,S419,Purkinje
V19994,S249,Granule
V19995,S2600,Endothelial
V19996,S4119,Granule
V19997,S2464,Granule
V19998,S3267,Granule
V19999,S2688,Granule
V20000,S3313,Granule
V20001,S1457,Oligodendrocyte
V20002,S1639,Bergmann
V20003,S1945,Granule
V20004,S1450,Granule
V20005,S668,Granule
V20006,S1001,Bergmann
V20007,S185,Granule
V20008,S2718,Bergmann
V20009,S2114,Oligodendrocyte
V20010,S994,Purkinje
V20011,S2476,Bergmann
V20012,S1391,Bergmann
V20013,S2825,Astrocyte
V20014,S1187,Purkinje
V20015,S385,Purkinje
V20016,S3765,Oligodendrocyte
V20017,S4200,Granule
V20018,S4130,Granule
V20019,S911,Granule
V20020,S254,Purkinje
V20021,S2775,Granule
V20022,S2818,Granule
V20023,S2171,Bergmann
V20024,S4572,Granule
V20025,S4027,Granule
V20026,S2479,Granule
V20027,S2458,Granule
V20028,S1366,Fibroblast
V20029,S4163,Fibroblast
V20030,S3034,Bergmann
V20031,S4278,Granule
V20032,S4653,Bergmann
V20033,S551,Granule
V20034,S397,Astrocyte
V20035,S43,Nnat
V20036,S1543,Granule
V20037,S775,Granule
V20038,S4434,Granule
V20039,S1467,Granule
V20040,S2544,Granule
V20041,S398,Granule
V20042,S2533,Fibroblast
V20043,S1229,Granule
V20044,S127,Granule
V20045,S1403,Purkinje
V20046,S1752,Granule
V20047,S3145,Granule
V20048,S4369,Purkinje
V20049,S785,Granule
V20050,S4570,Granule
V20051,S4592,Granule
V20052,S2674,Bergmann
V20053,S151,Granule
V20054,S3062,Granule
V20055,S3184,Granule
V20056,S1231,Oligodendrocyte
V20057,S2727,Oligodendrocyte
V20058,S116,Granule
V20059,S3447,Astrocyte
V20060,S2226,Bergmann
V20061,S3054,Granule
V20062,S2395,Granule
V20063,S4297,Fibroblast
V20064,S467,Purkinje
V20065,S995,Granule
V20066,S3298,Granule
V20067,S4636,Granule
V20068,S4447,Granule
V20069,S246,Pvalb
V20070,S2462,Bergmann
V20071,S3215,Oligodendrocyte
V20072,S1611,Oligodendrocyte
V20073,S4218,Pvalb
V20074,S1095,Microglia
V20075,S3181,Oligodendrocyte
V20076,S261,Granule
V20077,S2955,Choroid
V20078,S3362,Pvalb
V20079,S2190,Fibroblast
V20080,S2230,Bergmann
V20081,S3037,Granule
V20082,S1415,Granule
V20083,S1860,Fibroblast
V20084,S1626,Fibroblast
V20085,S1165,Oligodendrocyte
V20086,S4084,Astrocyte
V20087,S3319,Granule
V20088,S3706,Bergmann
V20089,S2562,Pvalb
V20090,S1318,Granule
V20091,S478,Granule
V20092,S4450,Granule
V20093,S1867,Bergmann
V20094,S3399,Fibroblast
V20095,S565,Granule
V20096,S3734,Purkinje
V20097,S4313,Granule
V20098,S726,Bergmann
V20099,S1579,Bergmann
V20100,S4741,Endothelial
V20101,S2615,Granule
V20102,S1779,Oligodendrocyte
V20103,S2626,Purkinje
V20104,S3178,Granule
V20105,S3382,Choroid
V20106,S4310,Purkinje
V20107,S3232,Nnat
V20108,S3717,Nnat
V20109,S3230,Bergmann
V20110,S3243,Granule
V20111,S620,Bergmann
V20112,S4656,Bergmann
V20113,S91,Granule
V20114,S316,Granule
V20115,S2703,Nnat
V20116,S3784,Astrocyte
V20117,S652,Fibroblast
V20118,S2018,Bergmann
V20119,S1435,Granule
V20120,S2013,Purkinje
V20121,S1547,Granule
V20122,S901,Oligodendrocyte
V20123,S4000,Nnat
V20124,S1742,Granule
V20125,S4678,Granule
V20126,S2246,Pvalb
V20127,S205,Granule
V20128,S3269,Granule
V20129,S1044,Bergmann
V20130,S859,Choroid
V20131,S4102,Fibroblast
V20132,S924,Pvalb
V20133,S4353,Granule
V20134,S3261,Granule
V20135,S3994,Astrocyte
V20136,S77,Granule
V20137,S4693,Purkinje
V20138,S2526,Purkinje
V20139,S1270,Endothelial
V20140,S1043,Granule
V20141,S1593,Nnat
V20142,S1866,Bergmann
V20143,S202,Granule
V20144,S878,Granule
V20145,S4250,Bergmann
V20146,S3283,Fibroblast
V20147,S3482,Granule
V20148,S2735,Pvalb
V20149,S3097,Granule
V20150,S1078,Pvalb
V20151,S572,Purkinje
V20152,S2987,Granule
V20153,S3534,Bergmann
V20154,S515,Purkinje
V20155,S1435,Granule
V20156,S262,Granule
V20157,S1545,Nnat
V20158,S1035,Nnat
V20159,S303,Granule
V20160,S1372,Granule
V20161,S4466,Purkinje
V20162,S648,Granule
V20163,S3605,Bergmann
V20164,S1932,Granule
V20165,S4000,Pvalb
V20166,S1219,Granule
V20167,S3580,Granule
V20168,S354,Oligodendrocyte
V20169,S770,Granule
V20170,S311,Granule
V20171,S2395,Granule
V20172,S907,Granule
V20173,S1763,Granule
V20174,S2847,Granule
V20175,S4178,Purkinje
V20176,S979,Bergmann
V20177,S1081,Granule
V20178,S3851,Granule
V20179,S3111,Granule
V20180,S2772,Granule
V20181,S186,Granule
V20182,S1113,Fibroblast
V20183,S3982,Fibroblast
V20184,S2861,Pvalb
V20185,S2712,Oligodendrocyte
V20186,S4,Endothelial
V20187,S4196,Granule
V20188,S1944,Granule
V20189,S4623,Bergmann
V20190,S1049,Pvalb
V20191,S4501,Granule
V20192,S4179,Bergmann
V20193,S1564,Bergmann
V20194,S1816,Pvalb
V20195,S2924,Purkinje
V20196,S1930,Granule
V20197,S1080,Granule
V20198,S3316,Granule
V20199,S4696,Fibroblast
V20200,S1690,Oligodendrocyte
V20201,S654,Granule
V20202,S1795,Granule
V20203,S4043,Bergmann
V20204,S2332,Granule
V20205,S3324,Bergmann
V20206,S3561,Bergmann
V20207,S2724,Granule
V20208,S3852,Fibroblast
V20209,S3997,Pvalb
V20210,S239,Granule
V20211,S2451,Nnat
V20212,S1652,Purkinje
V20213,S2874,Microglia
V20214,S2537,Oligodendrocyte
V20215,S1990,Purkinje
V20216,S4446,Granule
V20217,S4424,Granule
V20218,S1871,Granule
V20219,S2627,Granule
V20220,S1367,Granule
V20221,S2439,Granule
V20222,S103,Granule
V20223,S1225,Astrocyte
V20224,S1009,Granule
V20225,S612,Granule
V20226,S2602,Granule
V20227,S3334,Granule
V20228,S2201,Granule
V20229,S1386,Granule
V20230,S906,Granule
V20231,S1727,Granule
V20232,S772,Granule
V20233,S3275,Pvalb
V20234,S4289,Bergmann
V20235,S2645,Oligodendrocyte
V20236,S1281,Fibroblast
V20237,S3637,Astrocyte
V20238,S4727,Granule
V20239,S126,Granule
V20240,S3864,Oligodendrocyte
V20241,S2022,Oligodendrocyte
V20242,S743,Granule
V20243,S2032,Oligodendrocyte
V20244,S1407,Granule
V20245,S4132,Pvalb
V20246,S3257,Microglia
V20247,S3923,Bergmann
V20248,S1513,Pvalb
V20249,S1337,Astrocyte
V20250,S2919,Endothelial
V20251,S291,Granule
V20252,S4561,Granule
V20253,S2956,Granule
V20254,S975,Granule
V20255,S2634,Granule
V20256,S4484,Granule
V20257,S3381,Fibroblast
V20258,S3052,Fibroblast
V20259,S3534,Granule
V20260,S3578,Granule
V20261,S964,Astrocyte
V20262,S900,Fibroblast
V20263,S2742,Granule
V20264,S2690,Purkinje
V20265,S4451,Purkinje
V20266,S4402,Choroid
V20267,S1159,Granule
V20268,S408,Granule
V20269,S2033,Fibroblast
V20270,S137,Granule
V20271,S4454,Pvalb
V20272,S3862,Granule
V20273,S1134,Granule
V20274,S3065,Granule
V20275,S2180,Purkinje
V20276,S245,Purkinje
V20277,S3308,Granule
V20278,S1322,Pvalb
V20279,S1196,Bergmann
V20280,S1181,Astrocyte
V20281,S4482,Granule
V20282,S4677,Granule
V20283,S4009,Endothelial
V20284,S2109,Granule
V20285,S1715,Oligodendrocyte
V20286,S4712,Fibroblast
V20287,S4160,Granule
V20288,S3250,Granule
V20289,S3237,Granule
V20290,S203,Granule
V20291,S704,Oligodendrocyte
V20292,S904,Granule
V20293,S1813,Granule
V20294,S4287,Microglia
V20295,S2676,Bergmann
V20296,S176,Bergmann
V20297,S130,Granule
V20298,S399,Endothelial
V20299,S949,Granule
V20300,S799,Astrocyte
V20301,S1841,Granule
V20302,S183,Granule
V20303,S285,Bergmann
V20304,S4193,Granule
V20305,S2292,Pvalb
V20306,S1978,Granule
V20307,S3516,Purkinje
V20308,S2064,Purkinje
V20309,S4566,Bergmann
V20310,S3274,Granule
V20311,S2274,Bergmann
V20312,S4128,Granule
V20313,S984,Choroid
