Values,Predict,Lable,CellType,predict_x,predict_y
V6418,S3963,S3963,Granule,67,64
V8968,S3963,S3963,Pvalb,67,64
V14697,S3963,S3963,Granule,67,64
V17202,S3963,S3963,Granule,67,64
V8188,S3963,S3963,Granule,67,64
V17477,S3963,S3963,Granule,67,64
V21833,S3963,S3963,Granule,67,64
V2594,S3964,S3964,Pvalb,67,65
V6611,S3964,S3964,Granule,67,65
V12769,S3964,S3964,Granule,67,65
V15349,S3964,S3964,Granule,67,65
V19831,S3964,S3964,Granule,67,65
V3793,S3964,S3964,Granule,67,65
V2882,S3964,S3964,Granule,67,65
V9190,S3965,S3965,Granule,67,66
V15094,S3965,S3965,Granule,67,66
V15193,S3965,S3965,Granule,67,66
V22498,S3965,S3965,Granule,67,66
V3043,S3966,S3966,Pvalb,67,67
V12427,S3966,S3966,Granule,67,67
V19169,S3966,S3966,Granule,67,67
V4614,S3966,S3966,Granule,67,67
V7481,S3966,S3966,Microglia,67,67
V8980,S3967,S3967,Granule,67,68
V13627,S3967,S3967,Granule,67,68
V16362,S3967,S3967,Granule,67,68
V21837,S3967,S3967,Granule,67,68
V2650,S3967,S3967,Granule,67,68
V291,S3968,S3968,Fibroblast,67,69
V6363,S3968,S3968,Oligodendrocyte,67,69
V12211,S3968,S3968,Pvalb,67,69
V20329,S3968,S3968,Granule,67,69
V20491,S3968,S3968,Oligodendrocyte,67,69
V18727,S3968,S3968,Oligodendrocyte,67,69
V7986,S3969,S3969,Nnat,67,70
V8047,S3969,S3969,Microglia,67,70
V10247,S3969,S3969,Fibroblast,67,70
V274,S3969,S3969,Oligodendrocyte,67,70
V12135,S3969,S3969,Granule,67,70
V2482,S3970,S3970,Oligodendrocyte,67,71
V6966,S3970,S3970,Endothelial,67,71
V8931,S3970,S3970,Bergmann,67,71
V16529,S3970,S3970,Bergmann,67,71
V22633,S3970,S3970,Oligodendrocyte,67,71
V12331,S3970,S3970,Oligodendrocyte,67,71
V3782,S3970,S3970,Microglia,67,71
V2700,S3971,S3971,Oligodendrocyte,67,72
V6299,S3971,S3971,Granule,67,72
V21079,S3971,S3971,Bergmann,67,72
V23253,S3971,S3971,Choroid,67,72
V981,S3971,S3971,Bergmann,67,72
V7664,S3971,S1259,Bergmann,67,72
V5941,S3972,S3972,Bergmann,67,73
V3625,S3973,S3973,Granule,67,74
V6528,S3973,S3973,Granule,67,74
V19596,S3973,S3973,Granule,67,74
V23125,S3973,S3973,Granule,67,74
V15824,S3974,S3974,Granule,67,75
V17435,S3974,S3974,Granule,67,75
V5572,S3975,S3975,Granule,67,76
V8155,S3975,S3975,Granule,67,76
V16112,S3975,S3975,Granule,67,76
V18580,S3975,S3975,Bergmann,67,76
V21095,S3975,S3975,Granule,67,76
V21821,S3975,S3975,Oligodendrocyte,67,76
V19215,S3975,S3975,Fibroblast,67,76
V15030,S3976,S3976,Granule,67,77
V22548,S3976,S3976,Endothelial,67,77
V12102,S3976,S3976,Granule,67,77
V14167,S3976,S3976,Granule,67,77
V863,S3976,S3976,Granule,67,77
V22242,S3976,S3976,Granule,67,77
V474,S3977,S3977,Granule,67,78
V558,S3978,S3978,Granule,67,79
V5459,S3978,S3978,Astrocyte,67,79
V12717,S3978,S3234,Granule,67,79
V5760,S3979,S3979,Granule,67,80
V7354,S3979,S3979,Granule,67,80
V12711,S3979,S3979,Granule,67,80
V16309,S3979,S3979,Granule,67,80
V7642,S3980,S3980,Granule,67,81
V10279,S3980,S3980,Pvalb,67,81
V13570,S3980,S3980,Granule,67,81
V16942,S3980,S3980,Granule,67,81
V8887,S3980,S3980,Microglia,67,81
V1962,S3980,S3980,Granule,67,81
V1624,S3981,S3981,Purkinje,67,82
V11030,S3981,S3981,Bergmann,67,82
V11348,S3981,S3981,Purkinje,67,82
V13421,S3981,S3981,Endothelial,67,82
V22402,S3981,S515,Purkinje,67,82
V5329,S3982,S3982,Purkinje,67,83
V6099,S3982,S3982,Granule,67,83
V20183,S3982,S3982,Fibroblast,67,83
V11375,S3982,S3982,Purkinje,67,83
V17580,S3983,S3983,Bergmann,67,84
V19510,S3983,S3983,Purkinje,67,84
V19478,S3983,S2677,Bergmann,67,84
V17067,S3983,S3030,Bergmann,67,84
V7562,S3984,S3984,Granule,67,85
V16548,S3984,S3984,Bergmann,67,85
V8341,S3984,S434,Purkinje,67,85
V11835,S3984,S3984,Purkinje,67,85
V2029,S3985,S3985,Bergmann,67,86
V14627,S3985,S3985,Fibroblast,67,86
V14987,S3985,S3985,Granule,67,86
V15513,S3985,S3985,Nnat,67,86
V5539,S3985,S4121,Nnat,67,86
V6804,S3986,S152,Granule,67,87
V12252,S3987,S3987,Purkinje,67,88
V6667,S3988,S3988,Granule,67,89
V21617,S3988,S3988,Pvalb,67,89
V8854,S3989,S3989,Granule,67,90
V9305,S3989,S3989,Purkinje,67,90
V17409,S3990,S3990,Granule,67,91
V10816,S3991,S3991,Granule,68,15
V14507,S3991,S3991,Granule,68,15
V16859,S3991,S3991,Astrocyte,68,15
V23139,S3991,S3991,Granule,68,15
V20958,S3991,S3991,Granule,68,15
V15048,S3991,S3991,Granule,68,15
V2402,S3992,S3992,Pvalb,68,16
V11388,S3992,S3992,Endothelial,68,16
V18147,S3992,S3992,Granule,68,16
V21130,S3992,S3992,Pvalb,68,16
V23055,S3992,S3992,Granule,68,16
V5533,S3992,S3992,Granule,68,16
V4789,S3993,S3993,Endothelial,68,17
V5298,S3993,S3993,Endothelial,68,17
V6868,S3993,S3993,Fibroblast,68,17
V5546,S3993,S3993,Granule,68,17
V19163,S3993,S2799,Endothelial,68,17
V7826,S3994,S3994,Granule,68,18
V10872,S3994,S3994,Granule,68,18
V16151,S3994,S3994,Bergmann,68,18
V20135,S3994,S3994,Astrocyte,68,18
V8785,S3994,S3994,Bergmann,68,18
V1503,S3995,S3995,Granule,68,19
V1877,S3995,S3995,Astrocyte,68,19
V13841,S3995,S3995,Purkinje,68,19
V15442,S3995,S3995,Oligodendrocyte,68,19
V17178,S3995,S3995,Granule,68,19
V8245,S3996,S3996,Pvalb,68,20
V9733,S3996,S3996,Oligodendrocyte,68,20
V18010,S3996,S3996,Oligodendrocyte,68,20
V5566,S3996,S3594,Oligodendrocyte,68,20
V17869,S3996,S1612,Oligodendrocyte,68,20
V3465,S3997,S3997,Astrocyte,68,21
V5354,S3997,S3997,Granule,68,21
V7780,S3997,S3997,Nnat,68,21
V20209,S3997,S3997,Pvalb,68,21
V20065,S3997,S995,Granule,68,21
V872,S3998,S3998,Pvalb,68,22
V2785,S3998,S3998,Purkinje,68,22
V4826,S3998,S3998,Granule,68,22
V17681,S3998,S3998,Pvalb,68,22
V19466,S3998,S3998,Pvalb,68,22
V4270,S3998,S3998,Oligodendrocyte,68,22
V21467,S3998,S3998,Granule,68,22
V22991,S3998,S3998,Granule,68,22
V4154,S3999,S3999,Pvalb,68,23
V7374,S3999,S3999,Nnat,68,23
V12474,S3999,S3999,Granule,68,23
V14610,S3999,S3999,Granule,68,23
V19749,S3999,S3999,Granule,68,23
V20475,S3999,S3999,Astrocyte,68,23
V2009,S3999,S4159,Granule,68,23
V6742,S4000,S4000,Nnat,68,24
V8354,S4000,S4000,Granule,68,24
V20123,S4000,S4000,Nnat,68,24
V20165,S4000,S4000,Pvalb,68,24
V20972,S4000,S4000,Granule,68,24
V2969,S4000,S4000,Granule,68,24
V6029,S4000,S4000,Granule,68,24
V9925,S4001,S4001,Nnat,68,25
V18855,S4001,S4001,Pvalb,68,25
V19186,S4001,S4001,Granule,68,25
V22180,S4001,S4001,Granule,68,25
V22876,S4001,S4001,Granule,68,25
V1659,S4001,S4001,Pvalb,68,25
V21200,S4001,S4001,Granule,68,25
V9287,S4002,S4002,Fibroblast,68,26
V9348,S4002,S4002,Granule,68,26
V9373,S4002,S4002,Granule,68,26
V11907,S4002,S4002,Bergmann,68,26
V14939,S4002,S4002,Pvalb,68,26
V19258,S4002,S4002,Astrocyte,68,26
V2783,S4002,S4002,Fibroblast,68,26
V10419,S4003,S4003,Granule,68,27
V16841,S4003,S4003,Granule,68,27
V923,S4004,S4004,Granule,68,30
V20407,S4004,S2855,Granule,68,30
V10921,S4005,S4005,Bergmann,68,31
V13138,S4005,S4005,Microglia,68,31
V13678,S4005,S4005,Granule,68,31
V22270,S4005,S4005,Microglia,68,31
V10463,S4005,S4005,Choroid,68,31
V18113,S4005,S4005,Nnat,68,31
V18902,S4006,S4006,Granule,68,32
V19698,S4006,S4006,Fibroblast,68,32
V23208,S4006,S4006,Oligodendrocyte,68,32
V7517,S4006,S4006,Granule,68,32
V15457,S4006,S4006,Granule,68,32
V9088,S4006,S4006,Bergmann,68,32
V7456,S4007,S4007,Granule,68,33
V8009,S4007,S4007,Purkinje,68,33
V21361,S4007,S4007,Granule,68,33
V18663,S4007,S4007,Granule,68,33
V15401,S4007,S4007,Endothelial,68,33
V13068,S4007,S4007,Bergmann,68,33
V1446,S4008,S4008,Bergmann,68,34
V3398,S4008,S4008,Pvalb,68,34
V12580,S4008,S4008,Pvalb,68,34
V14778,S4008,S4008,Pvalb,68,34
V23130,S4008,S4008,Granule,68,34
V21796,S4008,S4008,Choroid,68,34
V4941,S4008,S4008,Endothelial,68,34
V19344,S4009,S4009,Endothelial,68,35
V20283,S4009,S4009,Endothelial,68,35
V21159,S4009,S4009,Endothelial,68,35
V23273,S4009,S4009,Granule,68,35
V12965,S4009,S4009,Choroid,68,35
V12516,S4009,S2026,Choroid,68,35
V13508,S4009,S4009,Choroid,68,35
V4146,S4010,S4010,Astrocyte,68,36
V14377,S4010,S4010,Choroid,68,36
V17004,S4010,S4010,Microglia,68,36
V11180,S4010,S766,Astrocyte,68,36
V7686,S4011,S4011,Astrocyte,68,37
V18491,S4011,S4011,Astrocyte,68,37
V6187,S4012,S4012,Fibroblast,68,38
V7366,S4012,S4012,Oligodendrocyte,68,38
V10667,S4012,S4012,Granule,68,38
V19160,S4012,S4012,Fibroblast,68,38
V2635,S4013,S4013,Fibroblast,68,39
V3551,S4013,S4013,Granule,68,39
V10496,S4013,S4013,Bergmann,68,39
V6576,S4013,S4013,Granule,68,39
V853,S4014,S4014,Granule,68,40
V1887,S4014,S4014,Granule,68,40
V7813,S4014,S4014,Granule,68,40
V14024,S4014,S4014,Endothelial,68,40
V15121,S4014,S4014,Granule,68,40
V19846,S4014,S4014,Fibroblast,68,40
V3073,S4015,S4015,Granule,68,41
V4019,S4015,S4015,Granule,68,41
V4995,S4015,S4015,Granule,68,41
V5303,S4015,S4015,Granule,68,41
V14057,S4015,S4015,Granule,68,41
V9736,S4016,S4016,Granule,68,42
V17079,S4016,S4016,Bergmann,68,42
V18008,S4016,S4016,Granule,68,42
V770,S4016,S4016,Purkinje,68,42
V1739,S4016,S4016,Purkinje,68,42
V2396,S4016,S4016,Purkinje,68,42
V5699,S4016,S2758,Purkinje,68,42
V8158,S4017,S4017,Purkinje,68,43
V21955,S4017,S1405,Purkinje,68,43
V5851,S4018,S4018,Bergmann,68,44
V12417,S4018,S4018,Granule,68,44
V3375,S4018,S4018,Oligodendrocyte,68,44
V1230,S4019,S4019,Astrocyte,68,45
V5527,S4019,S4019,Granule,68,45
V9793,S4019,S4019,Granule,68,45
V9083,S4019,S4019,Bergmann,68,45
V17097,S4020,S4020,Purkinje,68,46
V3827,S4021,S4021,Granule,68,48
V7566,S4021,S4021,Fibroblast,68,48
V12899,S4022,S4022,Fibroblast,68,49
V2839,S4023,S4023,Granule,68,50
V3469,S4023,S4023,Fibroblast,68,50
V9855,S4023,S4023,Microglia,68,50
V15214,S4023,S899,Granule,68,50
V5417,S4024,S4024,Granule,68,51
V12642,S4024,S4024,Astrocyte,68,51
V13252,S4024,S4024,Granule,68,51
V19264,S4024,S4024,Purkinje,68,51
V4940,S4024,S4024,Microglia,68,51
V7397,S4025,S4025,Microglia,68,52
V21058,S4025,S4025,Microglia,68,52
V363,S4026,S4026,Pvalb,68,53
V8920,S4026,S4026,Granule,68,53
V18805,S4026,S4026,Choroid,68,53
V487,S4026,S350,Granule,68,53
V3265,S4027,S4027,Bergmann,68,54
V20025,S4027,S4027,Granule,68,54
V12429,S4028,S4028,Bergmann,68,55
V19736,S4028,S4028,Granule,68,55
V19844,S4028,S4028,Granule,68,55
V9653,S4029,S4029,Fibroblast,68,56
V16718,S4029,S4029,Pvalb,68,56
V22460,S4029,S4029,Pvalb,68,56
V12405,S4029,S2089,Fibroblast,68,56
V522,S4030,S4030,Bergmann,68,57
V933,S4030,S4030,Granule,68,57
V19329,S4030,S4030,Granule,68,57
V6715,S4030,S4030,Granule,68,57
V229,S4031,S4031,Granule,68,58
V12724,S4031,S4031,Endothelial,68,58
V14030,S4031,S4031,Granule,68,58
V21221,S4031,S4031,Granule,68,58
V4301,S4031,S4031,Purkinje,68,58
V15384,S4031,S4031,Purkinje,68,58
V1487,S4032,S4032,Granule,68,59
V2905,S4032,S4032,Granule,68,59
V3272,S4032,S4032,Purkinje,68,59
V15216,S4032,S4032,Granule,68,59
V14274,S4032,S4032,Purkinje,68,59
V15054,S4033,S4033,Purkinje,68,60
V19436,S4033,S4033,Bergmann,68,60
V16285,S4033,S4033,Purkinje,68,60
V2767,S4034,S4034,Purkinje,68,61
V4514,S4034,S4034,Fibroblast,68,61
V8652,S4034,S4034,Bergmann,68,61
V12287,S4034,S4034,Bergmann,68,61
V14098,S4034,S4034,Purkinje,68,61
V7530,S4034,S4034,Bergmann,68,61
V12119,S4035,S4035,Purkinje,68,62
V18862,S4035,S4035,Purkinje,68,62
V10050,S4035,S4035,Purkinje,68,62
V13874,S4036,S4036,Granule,68,63
V14029,S4036,S4036,Granule,68,63
V22544,S4036,S4036,Purkinje,68,63
V14187,S4036,S4036,Purkinje,68,63
V10614,S4036,S4036,Purkinje,68,63
V4579,S4037,S4037,Granule,68,64
V6217,S4037,S4037,Granule,68,64
V6308,S4037,S4037,Granule,68,64
V9595,S4037,S4037,Granule,68,64
V19327,S4037,S4037,Granule,68,64
V2945,S4038,S4038,Granule,68,65
V9913,S4038,S4038,Granule,68,65
V10035,S4038,S4038,Nnat,68,65
V19221,S4038,S4038,Granule,68,65
V17843,S4038,S4038,Granule,68,65
V5438,S4039,S4039,Granule,68,66
V12671,S4039,S4039,Granule,68,66
V15432,S4039,S4039,Granule,68,66
V19030,S4039,S4039,Granule,68,66
V5325,S4040,S4040,Granule,68,67
V12153,S4040,S4040,Granule,68,67
V14886,S4040,S4040,Granule,68,67
V19517,S4040,S4040,Granule,68,67
V10542,S4040,S4040,Granule,68,67
V5037,S4041,S4041,Granule,68,68
V18723,S4041,S4041,Granule,68,68
V22171,S4041,S4041,Granule,68,68
V14563,S4041,S4041,Granule,68,68
V425,S4042,S4042,Granule,68,69
V5105,S4042,S4042,Pvalb,68,69
V8503,S4042,S4042,Oligodendrocyte,68,69
V9423,S4042,S4042,Granule,68,69
V9208,S4042,S4042,Oligodendrocyte,68,69
V5447,S4042,S4042,Oligodendrocyte,68,69
V678,S4043,S4043,Granule,68,70
V744,S4043,S4043,Granule,68,70
V4897,S4043,S4043,Pvalb,68,70
V6732,S4043,S4043,Choroid,68,70
V16628,S4043,S4043,Granule,68,70
V2927,S4043,S4043,Bergmann,68,70
V7879,S4044,S4044,Bergmann,68,71
V11695,S4044,S4044,Oligodendrocyte,68,71
V19396,S4044,S4044,Granule,68,71
V23337,S4044,S4044,Bergmann,68,71
V14484,S4044,S4044,Granule,68,71
V6105,S4044,S4044,Granule,68,71
V1278,S4045,S4045,Endothelial,68,72
V12240,S4045,S4045,Oligodendrocyte,68,72
V14731,S4045,S4045,Oligodendrocyte,68,72
V21648,S4045,S4045,Astrocyte,68,72
V5675,S4045,S4045,Microglia,68,72
V7983,S4045,S4045,Bergmann,68,72
V11959,S4046,S4046,Granule,68,73
V15262,S4046,S4046,Granule,68,73
V10124,S4046,S4046,Granule,68,73
V4313,S4047,S4047,Pvalb,68,74
V5063,S4047,S4047,Granule,68,74
V11648,S4047,S4047,Granule,68,74
V5465,S4047,S4047,Granule,68,74
V14922,S4047,S4047,Granule,68,74
V4389,S4047,S4047,Granule,68,74
V3204,S4048,S4048,Granule,68,75
V7062,S4048,S4048,Pvalb,68,75
V18807,S4048,S4048,Granule,68,75
V22365,S4048,S4048,Fibroblast,68,75
V8509,S4048,S4613,Granule,68,75
V732,S4049,S4049,Granule,68,76
V15883,S4049,S4049,Granule,68,76
V19505,S4049,S4049,Granule,68,76
V2393,S4050,S4050,Granule,68,77
V4546,S4050,S4050,Bergmann,68,77
V16845,S4050,S4050,Granule,68,77
V18714,S4050,S4050,Granule,68,77
V2775,S4050,S4050,Granule,68,77
V1176,S4051,S4051,Granule,68,78
V14025,S4051,S4051,Granule,68,78
V21500,S4051,S4051,Granule,68,78
V5908,S4052,S4052,Granule,68,79
V12584,S4052,S4052,Granule,68,79
V16685,S4052,S4052,Granule,68,79
V197,S4053,S1447,Granule,68,80
V13517,S4054,S4054,Granule,68,81
V16824,S4054,S4054,Granule,68,81
V21420,S4054,S4054,Granule,68,81
V7143,S4055,S4055,Granule,68,82
V12708,S4055,S4055,Granule,68,82
V13207,S4055,S4055,Granule,68,82
V16071,S4055,S4055,Granule,68,82
V22873,S4055,S4055,Granule,68,82
V8461,S4056,S4056,Granule,68,83
V16888,S4056,S4056,Purkinje,68,83
V22489,S4056,S4056,Granule,68,83
V8688,S4056,S4056,Granule,68,83
V6908,S4057,S4057,Bergmann,68,84
V16211,S4057,S4057,Pvalb,68,84
V18095,S4057,S4057,Granule,68,84
V20663,S4057,S4057,Purkinje,68,84
V11928,S4057,S4057,Bergmann,68,84
V3247,S4057,S4057,Purkinje,68,84
V4158,S4058,S4058,Bergmann,68,85
V5772,S4058,S4058,Granule,68,85
V6619,S4058,S4058,Pvalb,68,85
V22675,S4058,S4058,Fibroblast,68,85
V1996,S4058,S4058,Purkinje,68,85
V1102,S4058,S4058,Pvalb,68,85
V1303,S4059,S4059,Bergmann,68,86
V8909,S4059,S4059,Choroid,68,86
V13071,S4059,S4059,Granule,68,86
V18304,S4059,S1471,Granule,68,86
V10273,S4060,S4060,Bergmann,68,89
V21000,S4060,S4060,Endothelial,68,89
V2207,S4061,S1840,Granule,68,91
V20449,S4062,S4062,Granule,69,15
V23107,S4062,S4062,Nnat,69,15
V14166,S4062,S3062,Nnat,69,15
V5255,S4063,S4063,Granule,69,16
V13829,S4063,S4063,Endothelial,69,16
V21563,S4063,S4063,Astrocyte,69,16
V22757,S4063,S4063,Granule,69,16
V6096,S4064,S4064,Pvalb,69,17
V11589,S4064,S4064,Bergmann,69,17
V18233,S4064,S4064,Bergmann,69,17
V14827,S4064,S4064,Astrocyte,69,17
V2769,S4065,S4065,Granule,69,18
V5282,S4065,S4065,Fibroblast,69,18
V12620,S4065,S4065,Microglia,69,18
V21115,S4065,S4065,Pvalb,69,18
V11116,S4065,S4065,Bergmann,69,18
V1806,S4066,S4066,Microglia,69,19
V10983,S4066,S4066,Granule,69,19
V17975,S4066,S3100,Microglia,69,19
V5930,S4067,S4067,Granule,69,20
V13976,S4067,S4067,Bergmann,69,20
V15930,S4067,S4067,Granule,69,20
V22355,S4067,S4067,Granule,69,20
V9239,S4067,S4067,Astrocyte,69,20
V18410,S4067,S4067,Astrocyte,69,20
V8132,S4067,S164,Astrocyte,69,20
V1255,S4068,S4068,Astrocyte,69,21
V13724,S4068,S4068,Bergmann,69,21
V22971,S4068,S4068,Granule,69,21
V23327,S4068,S4068,Astrocyte,69,21
V15025,S4068,S4068,Fibroblast,69,21
V14453,S4068,S3500,Astrocyte,69,21
V6175,S4069,S4069,Granule,69,22
V15572,S4069,S4069,Pvalb,69,22
V16551,S4069,S4069,Pvalb,69,22
V23321,S4069,S4069,Granule,69,22
V9417,S4069,S4069,Nnat,69,22
V3052,S4069,S4605,Granule,69,22
V684,S4069,S4069,Purkinje,69,22
V2694,S4070,S4070,Granule,69,23
V4087,S4070,S4070,Granule,69,23
V10613,S4070,S4070,Granule,69,23
V20582,S4070,S4070,Granule,69,23
V5140,S4070,S4070,Astrocyte,69,23
V13387,S4070,S4070,Granule,69,23
V16684,S4070,S4070,Pvalb,69,23
V9383,S4071,S4071,Granule,69,24
V10075,S4071,S4071,Granule,69,24
V17107,S4071,S4071,Granule,69,24
V21547,S4071,S4071,Granule,69,24
V4507,S4071,S4071,Granule,69,24
V17471,S4071,S4071,Bergmann,69,24
V14694,S4072,S4072,Bergmann,69,25
V15550,S4072,S4072,Granule,69,25
V19908,S4072,S4072,Granule,69,25
V14902,S4072,S4072,Fibroblast,69,25
V2281,S4072,S4072,Granule,69,25
V1742,S4072,S4072,Granule,69,25
V4528,S4072,S4072,Granule,69,25
V5464,S4073,S4073,Granule,69,26
V8291,S4073,S4073,Granule,69,26
V9663,S4073,S4073,Granule,69,26
V11093,S4073,S4073,Granule,69,26
V21170,S4073,S4073,Granule,69,26
V15522,S4073,S4073,Nnat,69,26
V700,S4073,S4073,Granule,69,26
V15600,S4074,S4074,Granule,69,27
V19973,S4074,S4074,Pvalb,69,27
V1266,S4074,S4074,Bergmann,69,27
V3471,S4074,S4074,Astrocyte,69,27
V17905,S4074,S4074,Pvalb,69,27
V361,S4074,S4074,Granule,69,27
V4558,S4075,S4075,Granule,69,28
V17052,S4075,S4075,Granule,69,28
V17199,S4075,S4075,Granule,69,28
V283,S4076,S4076,Endothelial,69,29
V21154,S4076,S4076,Astrocyte,69,29
V1776,S4076,S4076,Astrocyte,69,29
V23348,S4076,S4076,Pvalb,69,29
V20902,S4076,S4076,Bergmann,69,29
V7346,S4076,S4076,Bergmann,69,29
V325,S4077,S4077,Granule,69,30
V5321,S4077,S4077,Fibroblast,69,30
V15265,S4077,S4077,Granule,69,30
V5846,S4078,S4078,Microglia,69,31
V13922,S4078,S4078,Granule,69,31
V15451,S4078,S4078,Fibroblast,69,31
V16833,S4078,S4078,Granule,69,31
V15964,S4078,S4078,Bergmann,69,31
V1524,S4079,S4079,Bergmann,69,32
V4311,S4079,S4079,Astrocyte,69,32
V13068,S4079,S4007,Bergmann,69,32
V11324,S4079,S1538,Astrocyte,69,32
V15675,S4080,S4080,Granule,69,33
V16506,S4080,S4080,Bergmann,69,33
V18973,S4080,S4080,Granule,69,33
V22154,S4080,S4080,Fibroblast,69,33
V12870,S4080,S4080,Bergmann,69,33
V6205,S4080,S4080,Astrocyte,69,33
V14496,S4080,S4080,Purkinje,69,33
V15085,S4081,S4081,Granule,69,34
V16402,S4081,S4081,Pvalb,69,34
V17813,S4081,S4081,Bergmann,69,34
V17919,S4081,S4081,Bergmann,69,34
V3695,S4082,S4082,Bergmann,69,35
V5101,S4082,S4082,Endothelial,69,35
V5536,S4082,S4082,Granule,69,35
V6427,S4082,S4082,Choroid,69,35
V15639,S4082,S4082,Choroid,69,35
V8315,S4082,S669,Granule,69,35
V1961,S4083,S4083,Granule,69,36
V13220,S4083,S4083,Bergmann,69,36
V14303,S4083,S4083,Astrocyte,69,36
V16239,S4083,S4083,Nnat,69,36
V20639,S4083,S4083,Microglia,69,36
V14347,S4083,S4083,Oligodendrocyte,69,36
V3480,S4084,S4084,Purkinje,69,37
V13447,S4084,S4084,Fibroblast,69,37
V20086,S4084,S4084,Astrocyte,69,37
V2,S4085,S4085,Oligodendrocyte,69,38
V17704,S4085,S4085,Granule,69,38
V18625,S4085,S4085,Granule,69,38
V22772,S4085,S4085,Granule,69,38
V18496,S4085,S4085,Granule,69,38
V10113,S4085,S4085,Granule,69,38
V13906,S4085,S4085,Granule,69,38
V3087,S4086,S4086,Granule,69,39
V10911,S4086,S4086,Endothelial,69,39
V16826,S4086,S4086,Granule,69,39
V18294,S4086,S4086,Granule,69,39
V2659,S4086,S4086,Fibroblast,69,39
V3632,S4087,S4087,Granule,69,40
V19369,S4087,S4087,Astrocyte,69,40
V21427,S4087,S4087,Granule,69,40
V3206,S4088,S4088,Granule,69,41
V4361,S4088,S4088,Granule,69,41
V7550,S4089,S4089,Pvalb,69,42
V18691,S4089,S4089,Oligodendrocyte,69,42
V9534,S4089,S4089,Granule,69,42
V21313,S4089,S4089,Pvalb,69,42
V15008,S4089,S4089,Granule,69,42
V11752,S4089,S4089,Granule,69,42
V2141,S4090,S4090,Bergmann,69,43
V10202,S4090,S4090,Bergmann,69,43
V15748,S4090,S4090,Bergmann,69,43
V426,S4090,S4090,Fibroblast,69,43
V561,S4091,S4091,Purkinje,69,44
V16005,S4091,S4091,Bergmann,69,44
V11310,S4091,S3113,Bergmann,69,44
V2966,S4092,S4092,Astrocyte,69,45
V16444,S4092,S4092,Granule,69,45
V908,S4092,S4092,Astrocyte,69,45
V7499,S4092,S4092,Purkinje,69,45
V5751,S4093,S4093,Granule,69,46
V13143,S4093,S4093,Granule,69,46
V12297,S4094,S4094,Pvalb,69,47
V17667,S4094,S4094,Bergmann,69,47
V4656,S4095,S4095,Fibroblast,69,48
V6084,S4095,S4095,Fibroblast,69,48
V11176,S4095,S4095,Pvalb,69,48
V12971,S4095,S4095,Endothelial,69,48
V8523,S4095,S4343,Fibroblast,69,48
V11195,S4096,S4096,Purkinje,69,49
V15011,S4097,S4097,Bergmann,69,50
V10662,S4098,S4098,Choroid,69,51
V13770,S4098,S4098,Granule,69,51
V21685,S4098,S4098,Granule,69,51
V8070,S4098,S4098,Astrocyte,69,51
V4977,S4099,S4099,Granule,69,52
V11364,S4099,S4099,Granule,69,52
V4466,S4100,S4100,Granule,69,53
V10417,S4100,S4100,Granule,69,53
V13807,S4100,S4100,Granule,69,53
V18206,S4100,S4100,Fibroblast,69,53
V11213,S4100,S4100,Granule,69,53
V1655,S4101,S4101,Granule,69,54
V4782,S4101,S4101,Granule,69,54
V12953,S4101,S4101,Granule,69,54
V16185,S4101,S4101,Astrocyte,69,54
V508,S4101,S4101,Purkinje,69,54
V587,S4102,S4102,Granule,69,55
V13654,S4102,S4102,Granule,69,55
V20131,S4102,S4102,Fibroblast,69,55
V20803,S4102,S4102,Endothelial,69,55
V3196,S4103,S4103,Pvalb,69,56
V3676,S4103,S4103,Pvalb,69,56
V23019,S4103,S4103,Bergmann,69,56
V22068,S4103,S4103,Granule,69,56
V10740,S4103,S899,Pvalb,69,56
V4847,S4104,S4104,Nnat,69,57
V5014,S4104,S4104,Bergmann,69,57
V8353,S4104,S4104,Granule,69,57
V14918,S4104,S4104,Pvalb,69,57
V12793,S4104,S4211,Granule,69,57
V17632,S4105,S4105,Granule,69,58
V18919,S4105,S4105,Bergmann,69,58
V21901,S4105,S4105,Granule,69,58
V10226,S4105,S4105,Granule,69,58
V3464,S4105,S4105,Purkinje,69,58
V19259,S4105,S4105,Bergmann,69,58
V2443,S4106,S4106,Granule,69,59
V3473,S4106,S4106,Bergmann,69,59
V5192,S4106,S4106,Bergmann,69,59
V17821,S4106,S4106,Granule,69,59
V6653,S4106,S4106,Purkinje,69,59
V16998,S4106,S4106,Bergmann,69,59
V1219,S4107,S4107,Granule,69,60
V17059,S4107,S4107,Pvalb,69,60
V17700,S4107,S4107,Bergmann,69,60
V20409,S4107,S4107,Granule,69,60
V11624,S4107,S4107,Granule,69,60
V15559,S4107,S4107,Pvalb,69,60
V4369,S4108,S4108,Astrocyte,69,61
V6572,S4108,S4108,Bergmann,69,61
V11390,S4108,S4108,Bergmann,69,61
V21134,S4108,S4108,Bergmann,69,61
V17463,S4108,S4108,Bergmann,69,61
V20176,S4108,S979,Bergmann,69,61
V7287,S4109,S4109,Purkinje,69,62
V15434,S4109,S4109,Granule,69,62
V15585,S4109,S4109,Granule,69,62
V21297,S4109,S4109,Granule,69,62
V21518,S4109,S4109,Purkinje,69,62
V15275,S4110,S4110,Granule,69,63
V84,S4111,S4111,Granule,69,65
V192,S4111,S4111,Granule,69,65
V19021,S4111,S4111,Granule,69,65
